"","id","host_response_time","host_response_rate","host_acceptance_rate","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","availability_60","number_of_reviews","estimated_occupancy_l365d","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","air_conditioning","bed_linens","coffee_maker","cooking_basics","dedicated_workspace","dishwasher","dryer","elevator","free_street_parking","freezer","heating","kitchen","microwave","oven","paid_parking_off_premises","pets_allowed","refrigerator","tv","washer","wifi"
"78","1288325970002153973","within an hour",100,97,14,"San Isidro","Carabanchel",40.3988565289558,-3.73352883819124,"Entire home/apt",2,1,1,1,51,31,335,10,2,124,5,5,5,5,5,5,5,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
"79","1379176563932848199","within an hour",100,93,2,"Puerta Bonita","Carabanchel",40.38663,-3.7328536,"Private room",1,1,1,1,29,2,7,0,12,72,4.08,4.5,4.92,4.67,4.42,4.25,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"80","1384686457090080963","within an hour",100,100,11,"Vista Alegre","Carabanchel",40.3819,-3.74385,"Entire home/apt",4,1,1,3,106,7,180,30,3,42,5,5,5,5,5,5,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"81","840715439155810616","within an hour",100,89,3,"Opañel","Carabanchel",40.3880617959375,-3.72590373206481,"Entire home/apt",7,1,4,7,197,7,730,52,1,0,2,3,1,4,5,3,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
"82","40545570","within an hour",99,98,14,"Puerta Bonita","Carabanchel",40.37832,-3.74457,"Private room",1,1,1,1,39,1,45,17,34,108,4.74,4.79,4.68,4.71,4.68,4.65,4.76,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"83","694716543397959242","within a day",60,48,83,"San Isidro","Carabanchel",40.39637,-3.73044,"Entire home/apt",2,1,1,1,95,4,365,40,23,88,4.65,4.73,4.59,4.55,4.45,4.09,4.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
"84","1423951243835335359","within an hour",100,96,9,"Comillas","Carabanchel",40.39595,-3.70904,"Private room",1,1,1,1,29,4,365,0,1,8,5,5,4,5,5,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"85","1249175637645502501","within a few hours",75,51,3,"Abrantes","Carabanchel",40.3824632512057,-3.72883540204741,"Private room",1,1,1,1,30,1,365,57,9,54,3.67,4.11,4.33,4.11,3.67,4.33,4.33,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"86","1159565216636321009","within a day",89,100,2,"Vista Alegre","Carabanchel",40.38635,-3.73597,"Entire home/apt",2,1,1,1,86,2,45,27,1,6,5,5,5,5,5,5,5,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1
"87","47896715","within an hour",99,98,14,"Puerta Bonita","Carabanchel",40.37637,-3.74448,"Private room",1,0.5,1,0,39,2,45,17,36,90,4.83,4.86,4.64,4.78,4.67,4.67,4.75,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"88","749944387202007594","within an hour",100,94,1,"San Isidro","Carabanchel",40.3964031,-3.7239742,"Private room",2,2,1,2,950,3,1125,7,115,255,4.9,4.83,4.85,4.9,4.94,4.56,4.84,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0
"89","639906616189488087","within an hour",100,80,2,"Vista Alegre","Carabanchel",40.38925,-3.741,"Private room",2,1,1,1,35,2,3,31,33,42,4.85,4.91,4.76,4.97,4.94,4.59,4.64,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"90","35181780","within a few hours",100,88,2,"Buenavista","Carabanchel",40.36355,-3.75717,"Private room",1,1,1,1,36,1,365,58,9,42,4.56,4.56,4.56,4.78,4.78,4.44,4.56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"91","45685766","within a day",100,86,11,"Puerta Bonita","Carabanchel",40.38683,-3.72958,"Private room",1,1,1,1,21,30,1125,0,7,60,4.86,4.86,4,4.71,4.71,4.71,4.57,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
"92","783408411607204836","within a few hours",100,0,2,"Comillas","Carabanchel",40.391,-3.712,"Entire home/apt",2,1,1,0,71,2,1125,41,2,0,5,5,5,5,5,5,5,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"93","32121856","within an hour",100,96,12,"Universidad","Centro",40.42055,-3.70547,"Hotel room",1,1,1,1,82,1,15,0,69,78,4.77,4.86,4.91,4.8,4.71,4.9,4.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
"94","52020653","within an hour",100,100,201,"Palacio","Centro",40.417072,-3.709742,"Entire home/apt",8,2,2,6,249,2,1125,18,238,255,4.71,4.63,4.72,4.72,4.79,4.93,4.62,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"95","1126872731564588419","within an hour",100,98,17,"Universidad","Centro",40.4264776046639,-3.70854391688851,"Private room",2,2,1,1,27,2,5,6,58,222,4.19,4.45,4.28,4.6,4.41,4.66,4.45,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
"96","53388998","within an hour",96,98,79,"Universidad","Centro",40.4254,-3.711344,"Entire home/apt",12,6,6,6,579,2,1125,24,134,90,4.47,4.57,4.58,4.51,4.44,4.83,4.56,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1
"97","1037366478600307921","within an hour",100,100,7,"Embajadores","Centro",40.4108845349811,-3.70341717166351,"Entire home/apt",6,2,3,3,244,3,365,12,29,78,4.97,4.9,5,5,5,4.69,4.83,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1
"98","1000023769473380955","within an hour",100,94,456,"Justicia","Centro",40.4237,-3.69833,"Entire home/apt",2,2,1,1,154,1,365,23,83,255,4.77,4.73,4.77,4.77,4.83,4.99,4.73,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"99","51691326","within an hour",100,100,1,"Embajadores","Centro",40.41098,-3.69866,"Entire home/apt",3,1,2,2,138,1,1125,15,82,90,4.37,4.4,4.61,4.67,4.66,4.51,4.15,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1
"100","17571687","within an hour",100,65,4,"Palacio","Centro",40.41231,-3.70884,"Entire home/apt",2,1,1,1,85,90,1125,29,68,255,4.96,4.97,4.99,5,5,4.96,4.85,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1
"101","948434299153056633","within an hour",90,77,3,"Embajadores","Centro",40.4110646,-3.7034838,"Entire home/apt",4,1,1,1,226,2,1125,25,18,24,4.83,4.83,4.94,4.89,4.94,4.78,4.83,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1
"102","1379697105855114365","within an hour",100,91,4,"Embajadores","Centro",40.41168,-3.70217,"Entire home/apt",8,2,3,4,327,1,365,31,22,132,4.68,4.86,5,5,5,4.91,4.77,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"103","1186150249121996005","within an hour",96,98,32,"Universidad","Centro",40.4206531893597,-3.70650360193123,"Entire home/apt",3,1,1,3,139,1,365,29,6,18,3.83,4,3.83,4.33,3.67,5,3.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"104","1435303871415243932","within an hour",100,100,25,"Palacio","Centro",40.4115181225571,-3.71069593372955,"Entire home/apt",6,2,3,5,329,1,365,29,11,66,5,5,4.91,5,5,5,4.91,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
"105","21096480","within an hour",100,99,80,"Cortes","Centro",40.4138298034668,-3.6999020576477,"Entire home/apt",2,1,1,1,109,1,365,18,189,204,4.67,4.78,4.68,4.7,4.81,4.92,4.51,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1
"106","23485232","within an hour",100,100,2,"Embajadores","Centro",40.40642,-3.70676,"Entire home/apt",2,1,1,1,64,7,1125,27,84,70,4.73,4.57,4.55,4.88,4.89,4.82,4.48,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1
"107","1128249804198366811","within an hour",99,100,159,"Universidad","Centro",40.4288711074823,-3.70563339970504,"Entire home/apt",4,1,2,2,178,1,365,16,6,30,4.83,4.5,4.83,5,4.83,4.83,5,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"108","1368920151972556742","within an hour",88,100,28,"Sol","Centro",40.4160138,-3.702243,"Private room",2,1,1,1,101,1,365,45,12,72,4.42,4.58,4.33,4.08,4.58,4.92,4.58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"109","1109467296527190406","within an hour",100,97,13,"Cortes","Centro",40.41507,-3.70034,"Entire home/apt",8,1,2,3,174,3,730,30,77,255,4.61,4.7,4.57,4.79,4.84,4.84,4.52,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
"110","1381034404795097677","within an hour",100,100,2,"Cortes","Centro",40.41934,-3.69902,"Entire home/apt",2,1,1,1,172,1,1125,5,7,42,4.57,4.86,4.57,4.29,4.71,4.57,4.29,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"111","2247751","within an hour",100,99,4,"Palacio","Centro",40.4153594970703,-3.70881295204163,"Entire home/apt",2,1,1,1,195,4,330,9,162,184,4.96,4.99,4.97,4.96,4.99,4.98,4.92,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
"112","39682849","within an hour",100,100,1,"Embajadores","Centro",40.41317,-3.70176,"Entire home/apt",4,1,2,3,88,30,365,11,32,255,4.44,4.56,4.25,4.66,4.66,4.59,4.16,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1
"113","50991422","within an hour",100,100,6,"Sol","Centro",40.41689,-3.70534,"Entire home/apt",5,2,3,4,288,1,1125,28,146,228,4.86,4.86,4.86,4.79,4.87,4.94,4.79,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
"114","1420149449934053083","within an hour",100,98,16,"Embajadores","Centro",40.4100600441125,-3.69778539850244,"Entire home/apt",2,1,1,1,91,3,320,20,12,72,4.42,4.5,4.83,4.75,5,4.75,4.42,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1
"115","497668784232163342","within an hour",98,99,74,"Sol","Centro",40.4186044,-3.707305,"Entire home/apt",3,1,1,2,280,1,1125,32,30,114,4.73,4.8,4.93,4.9,4.8,4.9,4.83,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
"116","24364750","within a few hours",100,71,12,"Universidad","Centro",40.42588,-3.70485,"Entire home/apt",1,1,1,1,75,30,150,1,34,255,4.88,4.88,4.97,5,5,4.97,4.88,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1
"117","7571127","within an hour",100,100,29,"Sol","Centro",40.41619,-3.70754,"Entire home/apt",8,2,3,3,536,2,29,34,568,255,4.67,4.64,4.76,4.74,4.75,4.93,4.65,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"118","948425826472441210","within an hour",100,95,3,"Palacio","Centro",40.4127886093236,-3.70977143575835,"Entire home/apt",2,1,1,1,113,1,180,33,183,255,4.91,4.78,4.92,4.97,4.98,4.96,4.69,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"119","666045462835630676","within an hour",100,100,8,"Universidad","Centro",40.42876,-3.70446,"Entire home/apt",6,1,1,4,233,1,1125,20,41,24,4.85,4.85,4.8,4.85,5,4.93,4.66,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0
"120","45692982","within an hour",100,100,27,"Embajadores","Centro",40.41268,-3.70724,"Entire home/apt",4,1,1,2,130,1,31,16,139,255,4.71,4.83,4.81,4.89,4.87,4.91,4.63,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1
"121","1244783359317361803","within an hour",99,100,23,"Universidad","Centro",40.42341,-3.70739,"Private room",2,1,1,1,42,1,365,3,27,162,4.67,4.89,4.67,4.81,4.52,4.96,4.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"122","1344250007692472902","within an hour",100,100,33,"Palacio","Centro",40.42313,-3.71069,"Entire home/apt",10,3,4,5,298,1,1125,21,20,120,4.95,5,4.95,4.85,5,5,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"123","1009117538616111184","within an hour",100,100,27,"Sol","Centro",40.416338889,-3.706995201,"Entire home/apt",4,0,2,3,166,1,365,25,73,255,4.78,4.81,4.84,4.84,4.92,4.93,4.7,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"124","1266811517880089156","within an hour",100,91,2,"Embajadores","Centro",40.4098495073205,-3.70220995359927,"Entire home/apt",4,1,1,1,105,1,365,37,11,66,4.18,4.36,4.82,4.09,4.45,3.64,4.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"125","23494179","within an hour",98,100,9,"Sol","Centro",40.4169,-3.70566,"Private room",2,1,1,2,65,2,30,14,297,255,4.72,4.78,4.78,4.79,4.84,4.95,4.71,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"126","1396972775586418906","within an hour",100,100,1,"Embajadores","Centro",40.4110278,-3.7040088,"Entire home/apt",3,1,1,2,117,1,365,19,3,18,5,5,4.67,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"127","23495524","within a day",100,84,1,"Embajadores","Centro",40.40778,-3.70452,"Entire home/apt",3,1,2,3,100,2,1125,21,284,255,4.81,4.85,4.93,4.89,4.96,4.81,4.65,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"128","1039258856475690240","within a few hours",90,79,2,"Embajadores","Centro",40.4108971528077,-3.70853236931153,"Entire home/apt",4,1,1,2,135,2,330,7,145,255,4.94,4.99,4.92,4.88,4.97,4.98,4.88,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"129","556906511565726288","within an hour",100,100,16,"Sol","Centro",40.41815,-3.70317,"Entire home/apt",2,1,1,1,218,1,365,31,9,12,3.89,4,4,4.33,4.33,5,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
"130","42088914","within an hour",100,100,3,"Palacio","Centro",40.41627,-3.70974,"Entire home/apt",3,1,2,2,135,20,730,14,20,200,5,5,4.95,4.9,4.95,4.9,4.85,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"131","37702506","within an hour",100,99,6,"Palacio","Centro",40.41178,-3.71327,"Entire home/apt",2,1,1,2,84,2,31,15,189,234,4.64,4.79,4.81,4.92,4.9,4.77,4.6,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
"132","1123095163968452902","within an hour",100,100,141,"Universidad","Centro",40.4209708,-3.7033754,"Private room",2,1,1,1,124,1,365,34,9,36,4.44,4.44,4.33,4.89,4.89,4.78,4.44,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
"133","1008629618818036349","within an hour",100,100,18,"Justicia","Centro",40.4224574857726,-3.69904017940667,"Entire home/apt",3,1,1,2,123,3,365,13,197,255,4.51,4.67,4.48,4.88,4.66,4.92,4.46,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
"134","1365100605326556832","within an hour",100,100,154,"Embajadores","Centro",40.4093622,-3.7095514,"Entire home/apt",2,1,0,1,106,1,365,32,9,54,3.78,4.11,4.44,4.67,4,4.33,3.78,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1
"135","48947898","within an hour",95,100,12,"Sol","Centro",40.41585,-3.7048,"Private room",4,1,1,5,243,1,1125,60,7,24,5,5,5,5,5,5,4.83,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
"136","51476305","within an hour",98,97,14,"Embajadores","Centro",40.41,-3.70677,"Private room",3,1,1,3,194,1,1125,27,3,0,4.67,5,4.67,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"137","42752490","within an hour",100,100,201,"Palacio","Centro",40.40994,-3.71085,"Entire home/apt",8,2,3,4,249,2,365,36,284,255,4.72,4.79,4.8,4.74,4.86,4.8,4.67,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1
"138","1140376066239178908","within an hour",100,100,21,"Embajadores","Centro",40.41313,-3.70139,"Private room",2,1.5,1,1,67,1,365,28,3,12,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
"139","1310164385099011037","within an hour",100,100,5,"Palacio","Centro",40.4085430229396,-3.71146272855299,"Entire home/apt",2,1,0,1,106,1,365,18,1,6,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
"140","1481797842393671979","within an hour",100,100,29,"Cortes","Centro",40.4126672,-3.6955649,"Entire home/apt",4,2,2,3,207,4,365,12,1,8,5,5,5,5,5,5,5,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1
"141","1492575389232590667","within an hour",100,100,29,"Palacio","Centro",40.41902,-3.70846,"Entire home/apt",2,1,1,1,134,1,365,15,4,24,5,5,5,5,5,5,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
"142","43168036","within an hour",100,100,16,"Sol","Centro",40.41843,-3.70429,"Entire home/apt",3,1,1,2,225,1,365,39,23,48,4.52,4.74,4.57,4.83,4.87,4.87,4.35,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"143","8155821","within an hour",100,87,1,"Cortes","Centro",40.4121,-3.69577,"Entire home/apt",2,2,1,2,104,4,120,7,128,120,4.76,4.83,4.7,4.82,4.91,4.9,4.71,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0
"144","557644428881616819","within an hour",100,100,3,"Sol","Centro",40.41565,-3.70655,"Entire home/apt",6,1.5,2,3,187,1,365,6,475,255,4.96,4.94,4.97,4.94,4.98,4.95,4.92,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1
"145","709538749531128112","within an hour",100,98,16,"Embajadores","Centro",40.41137,-3.70277,"Entire home/apt",2,1,1,1,135,3,120,32,67,144,4.79,4.88,4.85,4.81,4.94,4.91,4.61,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0
"146","741032015444168789","within an hour",100,100,22,"Justicia","Centro",40.4204058055579,-3.70134626166771,"Entire home/apt",6,1,2,6,264,2,90,19,34,108,4.44,4.53,4.68,4.65,4.85,4.97,4.24,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"147","3397465","within an hour",100,100,6,"Universidad","Centro",40.42162,-3.70186,"Entire home/apt",2,1,1,1,147,2,10,3,1036,255,4.9,4.95,4.9,4.96,4.97,4.93,4.87,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
"148","1361818213915530444","within an hour",98,93,3,"Palacio","Centro",40.4136195457333,-3.71012449728053,"Entire home/apt",6,1,2,3,200,2,365,6,36,216,4.97,5,5,5,4.94,4.94,4.97,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
"149","791274531248167681","within an hour",100,100,17,"Cortes","Centro",40.41197,-3.69611,"Entire home/apt",2,1,1,1,132,3,1125,10,23,18,4.09,4.39,4.26,4.7,4.65,4.65,4.04,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0
"150","756340900864090136","within a few hours",99,98,70,"Sol","Centro",40.41914,-3.70268,"Entire home/apt",8,3,3,5,303,7,1125,7,93,255,4.61,4.62,4.61,4.75,4.71,4.9,4.57,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
"151","1176664087285588283","a few days or more",36,14,55,"Universidad","Centro",40.4286917760637,-3.70356712777384,"Private room",1,3,1,1,22,90,365,60,2,180,3,2.5,2.5,3,2.5,4.5,2.5,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1
"152","51182871","within a few hours",84,68,12,"Embajadores","Centro",40.4128285037768,-3.70349496603012,"Entire home/apt",2,1.5,1,1,120,2,32,16,25,48,4.72,4.8,4.44,4.72,4.76,4.92,4.56,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1
"153","1118923998006600118","within an hour",100,99,25,"Universidad","Centro",40.4218907,-3.7038813,"Shared room",1,4,1,6,21,1,365,10,3,12,4.33,5,4.67,4.67,4.67,4,5,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1
"154","679471520900606118","within an hour",100,95,1,"Embajadores","Centro",40.410469,-3.7082718,"Entire home/apt",3,1,1,2,85,3,365,35,160,255,4.58,4.68,4.64,4.83,4.76,4.93,4.48,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1
"155","49700018","within an hour",100,100,8,"Justicia","Centro",40.4226,-3.69968,"Entire home/apt",2,1,0,1,168,4,1125,26,228,255,4.82,4.91,4.85,4.75,4.89,4.84,4.71,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"156","1300321854027839346","within an hour",98,100,9,"Sol","Centro",40.4161252321316,-3.70465884708252,"Private room",1,1,1,1,55,2,28,29,27,162,4.41,4.44,4.63,4.85,4.81,4.93,4.26,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"157","995454820438711235","within an hour",100,100,4,"Sol","Centro",40.4195,-3.70668,"Entire home/apt",5,1,2,3,210,3,365,24,35,90,4.57,4.63,4.74,4.83,4.86,4.97,4.69,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1
"158","859073444075382161","within an hour",100,100,30,"Universidad","Centro",40.4225996483287,-3.70183155767213,"Entire home/apt",4,1,1,2,171,2,365,18,61,90,4.87,4.9,4.84,4.77,4.9,4.92,4.79,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1
"159","31290141","within a few hours",100,97,17,"Sol","Centro",40.41996,-3.70387,"Entire home/apt",16,7,7,13,770,1,1125,8,115,126,4.77,4.75,4.71,4.85,4.85,4.97,4.69,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
"160","975177465593391922","within an hour",100,94,456,"Universidad","Centro",40.4230430695107,-3.7050613516871,"Entire home/apt",3,1,1,2,105,1,365,17,63,210,4.68,4.6,4.78,4.83,4.86,4.94,4.46,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1
"161","1145071504280552162","within an hour",100,100,4,"Embajadores","Centro",40.40823,-3.70499,"Entire home/apt",8,1,3,4,140,2,365,0,22,78,4.95,5,4.95,4.77,4.95,4.73,4.77,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1
"162","613445450098554870","within a few hours",100,99,2,"Palacio","Centro",40.42067,-3.70918,"Entire home/apt",4,1,1,2,150,2,1125,22,86,162,4.77,4.81,4.76,4.78,4.84,4.98,4.71,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1
"163","868531576895533962","within an hour",100,100,30,"Universidad","Centro",40.4233184,-3.7018101,"Entire home/apt",4,1,1,2,179,2,365,18,100,216,4.91,4.89,4.92,4.94,4.97,4.96,4.92,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1
"164","644724065543970200","within an hour",100,100,29,"Justicia","Centro",40.42246,-3.6976,"Entire home/apt",3,1,1,2,154,4,365,0,24,120,4.79,4.96,4.79,4.88,4.96,4.92,4.67,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"165","943219764403554582","within a few hours",99,98,70,"Sol","Centro",40.4186059581322,-3.70150057854956,"Entire home/apt",6,1.5,2,3,175,3,365,9,57,138,4.63,4.56,4.72,4.88,4.75,4.86,4.47,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1
"166","18108055","within an hour",100,100,3,"Embajadores","Centro",40.41155,-3.70538,"Private room",2,1,1,1,82,2,30,24,68,72,4.62,4.75,4.65,4.88,4.93,4.82,4.48,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
"167","33969451","within an hour",100,98,6,"Sol","Centro",40.41959,-3.70337,"Entire home/apt",3,1,1,1,113,4,1125,11,152,136,4.86,4.89,4.88,4.9,4.97,4.93,4.72,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
"168","1138921119288365017","within an hour",100,99,4,"Universidad","Centro",40.42597,-3.70452,"Entire home/apt",2,1,1,1,87,1,365,26,50,252,4.62,4.6,4.84,4.76,4.86,4.74,4.3,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1
"169","1247951643993537753","within an hour",100,100,73,"Embajadores","Centro",40.4122263,-3.7038173,"Entire home/apt",4,1,1,2,164,1,365,0,5,30,4.4,4.2,5,4.8,4.6,4.4,3.8,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1
"170","43429870","within an hour",100,97,1,"Embajadores","Centro",40.41095,-3.69686,"Entire home/apt",4,1.5,1,2,124,1,365,34,240,255,4.57,4.62,4.62,4.81,4.84,4.83,4.47,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0
"171","868464210462818361","within an hour",99,51,20,"Embajadores","Centro",40.41158,-3.70682,"Entire home/apt",12,2,2,6,227,9,30,43,11,162,4.73,4.64,4.82,4.73,4.82,4.64,4.73,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
"172","732342376134135744","within an hour",100,100,22,"Sol","Centro",40.41995,-3.70282,"Entire home/apt",3,1,1,3,165,2,90,27,50,144,4.46,4.54,4.46,4.64,4.76,4.9,4.4,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1
"173","54043630","within an hour",100,100,1,"Palacio","Centro",40.41837,-3.70857,"Entire home/apt",6,3,4,6,378,1,1125,14,115,186,4.78,4.83,4.86,4.86,4.87,4.94,4.69,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0
"174","730412633074011512","within a few hours",90,95,3,"Justicia","Centro",40.41991,-3.69916,"Entire home/apt",10,1.5,5,6,275,2,365,7,58,72,4.79,4.79,4.81,4.91,4.93,4.88,4.74,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1
"175","13634914","within an hour",100,100,1,"Justicia","Centro",40.4237,-3.69659,"Private room",2,1.5,1,1,115,2,30,31,80,48,4.9,4.93,4.83,4.92,4.95,5,4.87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"176","1004762580201004714","within an hour",100,100,6,"Embajadores","Centro",40.4090572,-3.7095207,"Entire home/apt",2,1,0,2,96,3,365,13,2,6,4,5,4.5,5,5,5,4,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
